timeid,fig_dataset,fig_no,voyage_route,new_v_datetime,sog,bf
5106560,2,F03-2,2.0,2019-07-29 08:00:00,12.9,3.0
5106736,2,F03-2,2.0,2019-07-29 22:40:00,12.9,3.0
5106737,2,F03-2,2.0,2019-07-29 22:45:00,12.9,3.0
5106738,2,F03-2,2.0,2019-07-29 22:50:00,12.9,3.0
5106741,2,F03-2,2.0,2019-07-29 23:05:00,12.6,4.0
5106742,2,F03-2,2.0,2019-07-29 23:10:00,12.5,4.0
5106743,2,F03-2,2.0,2019-07-29 23:15:00,12.5,4.0
5106744,2,F03-2,2.0,2019-07-29 23:20:00,12.4,4.0
5108452,2,F03-2,2.0,2019-08-04 21:40:00,12.4,4.0
5108454,2,F03-2,2.0,2019-08-04 21:50:00,12.4,4.0
5108456,2,F03-2,2.0,2019-08-04 22:00:00,12.5,4.0
5108464,2,F03-2,2.0,2019-08-04 22:40:00,12.7,4.0
5108465,2,F03-2,2.0,2019-08-04 22:45:00,12.7,4.0
5108466,2,F03-2,2.0,2019-08-04 22:50:00,12.7,4.0
5108467,2,F03-2,2.0,2019-08-04 22:55:00,12.7,4.0
5108468,2,F03-2,2.0,2019-08-04 23:00:00,12.7,4.0
5108469,2,F03-2,2.0,2019-08-04 23:05:00,12.8,4.0
5108470,2,F03-2,2.0,2019-08-04 23:10:00,12.9,4.0
5108475,2,F03-2,2.0,2019-08-04 23:35:00,12.9,4.0
5108476,2,F03-2,2.0,2019-08-04 23:40:00,12.7,4.0
5108478,2,F03-2,2.0,2019-08-04 23:50:00,12.7,4.0
5108480,2,F03-2,2.0,2019-08-05 00:00:00,12.9,4.0
5108481,2,F03-2,2.0,2019-08-05 00:05:00,12.9,4.0
5108482,2,F03-2,2.0,2019-08-05 00:10:00,12.9,4.0
5108484,2,F03-2,2.0,2019-08-05 00:20:00,12.8,4.0
5108845,2,F03-2,2.0,2019-08-06 06:25:00,13.1,3.0
5128790,2,F03-2,6.0,2019-07-26 07:25:00,12.4,3.0
5128798,2,F03-2,6.0,2019-07-26 08:05:00,12.4,3.0
5128799,2,F03-2,6.0,2019-07-26 08:10:00,12.5,3.0
5128801,2,F03-2,6.0,2019-07-26 08:20:00,12.5,3.0
5128802,2,F03-2,6.0,2019-07-26 08:25:00,12.5,3.0
5128812,2,F03-2,6.0,2019-07-26 09:15:00,12.3,4.0
5128979,2,F03-2,6.0,2019-07-26 23:10:00,12.4,4.0
5129028,2,F03-2,6.0,2019-07-27 03:15:00,12.4,3.0
5129051,2,F03-2,6.0,2019-07-27 05:10:00,12.4,3.0
5129056,2,F03-2,6.0,2019-07-27 05:35:00,12.5,4.0
5129060,2,F03-2,6.0,2019-07-27 05:55:00,12.5,3.0
5129066,2,F03-2,6.0,2019-07-27 06:25:00,12.6,3.0
5129070,2,F03-2,6.0,2019-07-27 06:45:00,12.5,3.0
5129071,2,F03-2,6.0,2019-07-27 06:50:00,12.8,3.0
5129073,2,F03-2,6.0,2019-07-27 07:00:00,12.7,3.0
5129074,2,F03-2,6.0,2019-07-27 07:05:00,12.7,3.0
5129077,2,F03-2,6.0,2019-07-27 07:20:00,12.8,3.0
5129078,2,F03-2,6.0,2019-07-27 07:25:00,12.5,3.0
5129336,2,F03-2,6.0,2019-07-28 04:55:00,12.9,4.0
5129414,2,F03-2,6.0,2019-07-28 11:25:00,12.5,3.0
5129446,2,F03-2,6.0,2019-07-28 14:05:00,12.4,4.0
5129450,2,F03-2,6.0,2019-07-28 14:25:00,12.7,3.0
5129451,2,F03-2,6.0,2019-07-28 14:30:00,12.7,3.0
5129452,2,F03-2,6.0,2019-07-28 14:35:00,12.6,3.0
5129453,2,F03-2,6.0,2019-07-28 14:40:00,12.7,3.0
5129454,2,F03-2,6.0,2019-07-28 14:45:00,12.7,3.0
5129455,2,F03-2,6.0,2019-07-28 14:50:00,12.7,3.0
5129456,2,F03-2,6.0,2019-07-28 14:55:00,12.6,3.0
5129458,2,F03-2,6.0,2019-07-28 15:05:00,12.7,3.0
5129459,2,F03-2,6.0,2019-07-28 15:10:00,12.7,3.0
5129460,2,F03-2,6.0,2019-07-28 15:15:00,12.7,3.0
5129461,2,F03-2,6.0,2019-07-28 15:20:00,12.7,3.0
5129462,2,F03-2,6.0,2019-07-28 15:25:00,12.6,3.0
5129464,2,F03-2,6.0,2019-07-28 15:35:00,12.5,3.0
5129471,2,F03-2,6.0,2019-07-28 16:10:00,12.4,3.0
5129473,2,F03-2,6.0,2019-07-28 16:20:00,12.5,3.0
5129751,2,F03-2,6.0,2019-07-29 15:30:00,14.0,3.0
5130071,2,F03-2,6.0,2019-07-30 18:10:00,12.7,3.0
5130072,2,F03-2,6.0,2019-07-30 18:15:00,12.8,3.0
5130591,2,F03-2,6.0,2019-08-01 13:30:00,12.5,4.0
5131361,2,F03-2,6.0,2019-08-04 05:40:00,12.9,3.0
5131381,2,F03-2,6.0,2019-08-04 07:20:00,12.7,4.0
5131386,2,F03-2,6.0,2019-08-04 07:45:00,12.9,4.0
5131487,2,F03-2,6.0,2019-08-04 16:10:00,12.7,3.0
5131488,2,F03-2,6.0,2019-08-04 16:15:00,12.8,3.0
5131489,2,F03-2,6.0,2019-08-04 16:20:00,12.7,3.0
5131490,2,F03-2,6.0,2019-08-04 16:25:00,12.9,3.0
5131491,2,F03-2,6.0,2019-08-04 16:30:00,12.9,3.0
5131494,2,F03-2,6.0,2019-08-04 16:45:00,12.9,3.0
5131496,2,F03-2,6.0,2019-08-04 16:55:00,12.6,3.0
5131497,2,F03-2,6.0,2019-08-04 17:00:00,12.8,3.0
5131499,2,F03-2,6.0,2019-08-04 17:10:00,12.9,3.0
5131500,2,F03-2,6.0,2019-08-04 17:15:00,12.9,3.0
5131503,2,F03-2,6.0,2019-08-04 17:30:00,12.4,4.0
5131504,2,F03-2,6.0,2019-08-04 17:35:00,12.6,3.0
5131505,2,F03-2,6.0,2019-08-04 17:40:00,12.5,3.0
5131507,2,F03-2,6.0,2019-08-04 17:50:00,12.6,3.0
5131511,2,F03-2,6.0,2019-08-04 18:10:00,12.6,3.0
5131512,2,F03-2,6.0,2019-08-04 18:15:00,12.7,3.0
5131513,2,F03-2,6.0,2019-08-04 18:20:00,12.7,3.0
5131514,2,F03-2,6.0,2019-08-04 18:25:00,12.7,3.0
5131515,2,F03-2,6.0,2019-08-04 18:30:00,12.7,3.0
5131516,2,F03-2,6.0,2019-08-04 18:35:00,12.7,3.0
5131517,2,F03-2,6.0,2019-08-04 18:40:00,12.7,3.0
5131518,2,F03-2,6.0,2019-08-04 18:45:00,12.8,3.0
5131520,2,F03-2,6.0,2019-08-04 18:55:00,12.7,3.0
5131521,2,F03-2,6.0,2019-08-04 19:00:00,12.7,3.0
5131523,2,F03-2,6.0,2019-08-04 19:10:00,12.9,3.0
5131524,2,F03-2,6.0,2019-08-04 19:15:00,12.8,3.0
5131605,2,F03-2,6.0,2019-08-05 02:00:00,13.4,4.0
5131606,2,F03-2,6.0,2019-08-05 02:05:00,13.4,4.0
5131611,2,F03-2,6.0,2019-08-05 02:30:00,12.9,4.0
5131612,2,F03-2,6.0,2019-08-05 02:35:00,12.9,4.0
5131613,2,F03-2,6.0,2019-08-05 02:40:00,12.8,4.0
5131615,2,F03-2,6.0,2019-08-05 02:50:00,12.8,4.0
5131616,2,F03-2,6.0,2019-08-05 02:55:00,12.9,4.0
5131617,2,F03-2,6.0,2019-08-05 03:00:00,12.8,3.0
5131684,2,F03-2,6.0,2019-08-05 08:35:00,12.6,4.0
5132075,2,F03-2,6.0,2019-08-06 17:10:00,12.5,4.0
5132103,2,F03-2,6.0,2019-08-06 19:30:00,12.8,3.0
5132110,2,F03-2,6.0,2019-08-06 20:05:00,12.9,4.0
5132112,2,F03-2,6.0,2019-08-06 20:15:00,12.8,4.0
5140926,2,F03-2,8.0,2019-07-28 11:10:00,13.3,4.0
5140927,2,F03-2,8.0,2019-07-28 11:15:00,13.4,3.0
5140928,2,F03-2,8.0,2019-07-28 11:20:00,13.4,4.0
5140929,2,F03-2,8.0,2019-07-28 11:25:00,13.5,4.0
5140930,2,F03-2,8.0,2019-07-28 11:30:00,13.4,3.0
5140931,2,F03-2,8.0,2019-07-28 11:35:00,13.4,4.0
5140932,2,F03-2,8.0,2019-07-28 11:40:00,13.3,4.0
5140933,2,F03-2,8.0,2019-07-28 11:45:00,13.4,4.0
5140935,2,F03-2,8.0,2019-07-28 11:55:00,13.6,4.0
5140936,2,F03-2,8.0,2019-07-28 12:00:00,13.6,4.0
5140937,2,F03-2,8.0,2019-07-28 12:05:00,13.7,4.0
5140938,2,F03-2,8.0,2019-07-28 12:10:00,13.7,4.0
5140939,2,F03-2,8.0,2019-07-28 12:15:00,13.7,4.0
5140940,2,F03-2,8.0,2019-07-28 12:20:00,13.7,4.0
5140941,2,F03-2,8.0,2019-07-28 12:25:00,13.6,4.0
5140942,2,F03-2,8.0,2019-07-28 12:30:00,13.7,3.0
5140944,2,F03-2,8.0,2019-07-28 12:40:00,13.6,4.0
5140945,2,F03-2,8.0,2019-07-28 12:45:00,13.5,4.0
5140946,2,F03-2,8.0,2019-07-28 12:50:00,13.5,4.0
5140947,2,F03-2,8.0,2019-07-28 12:55:00,13.4,4.0
5140948,2,F03-2,8.0,2019-07-28 13:00:00,13.4,4.0
5140949,2,F03-2,8.0,2019-07-28 13:05:00,13.4,4.0
5140950,2,F03-2,8.0,2019-07-28 13:10:00,13.4,3.0
5140951,2,F03-2,8.0,2019-07-28 13:15:00,13.5,3.0
5140955,2,F03-2,8.0,2019-07-28 13:35:00,13.5,4.0
5140956,2,F03-2,8.0,2019-07-28 13:40:00,13.6,4.0
5140962,2,F03-2,8.0,2019-07-28 14:10:00,13.9,4.0
5140971,2,F03-2,8.0,2019-07-28 14:55:00,13.6,4.0
5140982,2,F03-2,8.0,2019-07-28 15:50:00,13.6,4.0
5140983,2,F03-2,8.0,2019-07-28 15:55:00,13.6,3.0
5140984,2,F03-2,8.0,2019-07-28 16:00:00,13.6,3.0
5140985,2,F03-2,8.0,2019-07-28 16:05:00,13.6,3.0
5140986,2,F03-2,8.0,2019-07-28 16:10:00,13.4,4.0
5140999,2,F03-2,8.0,2019-07-28 17:15:00,13.4,3.0
5141001,2,F03-2,8.0,2019-07-28 17:25:00,13.6,4.0
5141003,2,F03-2,8.0,2019-07-28 17:35:00,13.4,3.0
5141004,2,F03-2,8.0,2019-07-28 17:40:00,13.4,3.0
5141005,2,F03-2,8.0,2019-07-28 17:45:00,13.4,3.0
5141012,2,F03-2,8.0,2019-07-28 18:20:00,13.5,3.0
5141013,2,F03-2,8.0,2019-07-28 18:25:00,13.6,3.0
5141014,2,F03-2,8.0,2019-07-28 18:30:00,13.6,4.0
5141015,2,F03-2,8.0,2019-07-28 18:35:00,13.6,4.0
5141018,2,F03-2,8.0,2019-07-28 18:50:00,13.5,4.0
5141021,2,F03-2,8.0,2019-07-28 19:05:00,13.4,4.0
5141131,2,F03-2,8.0,2019-07-29 04:15:00,13.4,3.0
5141148,2,F03-2,8.0,2019-07-29 05:40:00,13.4,4.0
5141150,2,F03-2,8.0,2019-07-29 05:50:00,13.4,4.0
5141151,2,F03-2,8.0,2019-07-29 05:55:00,13.4,4.0
5141927,2,F03-2,8.0,2019-07-31 22:35:00,13.5,3.0
5141929,2,F03-2,8.0,2019-07-31 22:45:00,13.4,3.0
5141934,2,F03-2,8.0,2019-07-31 23:10:00,13.4,3.0
5141938,2,F03-2,8.0,2019-07-31 23:30:00,13.6,3.0
5141939,2,F03-2,8.0,2019-07-31 23:35:00,13.5,3.0
5141940,2,F03-2,8.0,2019-07-31 23:40:00,13.5,3.0
5141941,2,F03-2,8.0,2019-07-31 23:45:00,13.6,4.0
5141942,2,F03-2,8.0,2019-07-31 23:50:00,13.6,4.0
5141943,2,F03-2,8.0,2019-07-31 23:55:00,13.4,3.0
5141945,2,F03-2,8.0,2019-08-01 00:05:00,13.6,3.0
5141946,2,F03-2,8.0,2019-08-01 00:10:00,13.5,4.0
5141948,2,F03-2,8.0,2019-08-01 00:20:00,13.6,4.0
5141949,2,F03-2,8.0,2019-08-01 00:25:00,13.5,3.0
5141952,2,F03-2,8.0,2019-08-01 00:40:00,13.6,4.0
5141953,2,F03-2,8.0,2019-08-01 00:45:00,13.4,4.0
5141955,2,F03-2,8.0,2019-08-01 00:55:00,13.7,4.0
5141957,2,F03-2,8.0,2019-08-01 01:05:00,13.8,4.0
5141958,2,F03-2,8.0,2019-08-01 01:10:00,13.7,4.0
5141961,2,F03-2,8.0,2019-08-01 01:25:00,13.8,4.0
5141963,2,F03-2,8.0,2019-08-01 01:35:00,13.7,4.0
5141964,2,F03-2,8.0,2019-08-01 01:40:00,13.7,3.0
5141965,2,F03-2,8.0,2019-08-01 01:45:00,13.6,4.0
5141966,2,F03-2,8.0,2019-08-01 01:50:00,13.6,4.0
5141967,2,F03-2,8.0,2019-08-01 01:55:00,13.6,4.0
5141968,2,F03-2,8.0,2019-08-01 02:00:00,13.6,4.0
5141969,2,F03-2,8.0,2019-08-01 02:05:00,13.8,4.0
5141970,2,F03-2,8.0,2019-08-01 02:10:00,13.7,3.0
5141971,2,F03-2,8.0,2019-08-01 02:15:00,13.8,4.0
5141972,2,F03-2,8.0,2019-08-01 02:20:00,13.6,3.0
5141973,2,F03-2,8.0,2019-08-01 02:25:00,13.9,4.0
5141975,2,F03-2,8.0,2019-08-01 02:35:00,13.8,4.0
5141976,2,F03-2,8.0,2019-08-01 02:40:00,13.9,4.0
5141977,2,F03-2,8.0,2019-08-01 02:45:00,13.9,4.0
5141994,2,F03-2,8.0,2019-08-01 04:10:00,13.9,3.0
5141996,2,F03-2,8.0,2019-08-01 04:20:00,13.8,4.0
5142404,2,F03-2,8.0,2019-08-02 14:20:00,13.9,4.0
5142409,2,F03-2,8.0,2019-08-02 14:45:00,13.9,4.0
5142416,2,F03-2,8.0,2019-08-02 15:20:00,13.9,4.0
5142417,2,F03-2,8.0,2019-08-02 15:25:00,13.9,3.0
5142425,2,F03-2,8.0,2019-08-02 16:05:00,13.9,3.0
5142772,2,F03-2,8.0,2019-08-03 21:00:00,13.4,4.0
5143138,2,F03-2,8.0,2019-08-05 03:30:00,14.5,4.0
5143143,2,F03-2,8.0,2019-08-05 03:55:00,14.4,4.0
5143144,2,F03-2,8.0,2019-08-05 04:00:00,14.1,4.0
5143159,2,F03-2,8.0,2019-08-05 05:15:00,14.0,4.0
5143160,2,F03-2,8.0,2019-08-05 05:20:00,14.4,4.0
5143255,2,F03-2,8.0,2019-08-05 13:15:00,14.4,3.0
5143256,2,F03-2,8.0,2019-08-05 13:20:00,14.3,3.0
5143258,2,F03-2,8.0,2019-08-05 13:30:00,14.4,3.0
5143259,2,F03-2,8.0,2019-08-05 13:35:00,14.3,4.0
5143262,2,F03-2,8.0,2019-08-05 13:50:00,14.4,4.0
5143271,2,F03-2,8.0,2019-08-05 14:35:00,14.4,4.0
5143273,2,F03-2,8.0,2019-08-05 14:45:00,14.4,3.0
5143276,2,F03-2,8.0,2019-08-05 15:00:00,14.5,4.0
5143459,2,F03-2,8.0,2019-08-06 06:15:00,13.8,3.0
5143462,2,F03-2,8.0,2019-08-06 06:30:00,13.8,3.0
5143463,2,F03-2,8.0,2019-08-06 06:35:00,13.8,3.0
5143464,2,F03-2,8.0,2019-08-06 06:40:00,13.8,3.0
5143466,2,F03-2,8.0,2019-08-06 06:50:00,13.7,3.0
5143467,2,F03-2,8.0,2019-08-06 06:55:00,13.8,3.0
5143468,2,F03-2,8.0,2019-08-06 07:00:00,13.8,3.0
5143469,2,F03-2,8.0,2019-08-06 07:05:00,13.8,3.0
5143543,2,F03-2,8.0,2019-08-06 13:15:00,13.8,4.0
5143575,2,F03-2,8.0,2019-08-06 15:55:00,15.4,4.0
5143839,2,F03-2,8.0,2019-08-07 13:55:00,12.4,4.0
5143840,2,F03-2,8.0,2019-08-07 14:00:00,12.6,4.0
5143841,2,F03-2,8.0,2019-08-07 14:05:00,12.6,4.0
5143842,2,F03-2,8.0,2019-08-07 14:10:00,12.6,3.0
5143843,2,F03-2,8.0,2019-08-07 14:15:00,12.8,4.0
5143845,2,F03-2,8.0,2019-08-07 14:25:00,12.9,4.0
5143865,2,F03-2,8.0,2019-08-07 16:05:00,12.5,3.0
5098243,1,F03-4,0.0,2019-08-04 02:50:00,12.0,3.0
5098673,1,F03-4,0.0,2019-08-05 14:40:00,12.3,1.0
5098911,1,F03-4,0.0,2019-08-06 10:30:00,12.3,2.0
5098912,1,F03-4,0.0,2019-08-06 10:35:00,12.3,3.0
5098913,1,F03-4,0.0,2019-08-06 10:40:00,12.1,2.0
5098916,1,F03-4,0.0,2019-08-06 10:55:00,12.2,3.0
5098933,1,F03-4,0.0,2019-08-06 12:20:00,12.3,3.0
5098934,1,F03-4,0.0,2019-08-06 12:25:00,12.3,3.0
5098936,1,F03-4,0.0,2019-08-06 12:35:00,12.1,3.0
5098937,1,F03-4,0.0,2019-08-06 12:40:00,12.1,2.0
5098938,1,F03-4,0.0,2019-08-06 12:45:00,12.0,2.0
5098955,1,F03-4,0.0,2019-08-06 14:10:00,14.5,2.0
5098956,1,F03-4,0.0,2019-08-06 14:15:00,14.6,1.0
5098957,1,F03-4,0.0,2019-08-06 14:20:00,14.7,2.0
5098958,1,F03-4,0.0,2019-08-06 14:25:00,14.7,2.0
5098959,1,F03-4,0.0,2019-08-06 14:30:00,14.8,2.0
5098960,1,F03-4,0.0,2019-08-06 14:35:00,14.8,2.0
5098961,1,F03-4,0.0,2019-08-06 14:40:00,14.6,1.0
5098962,1,F03-4,0.0,2019-08-06 14:45:00,14.6,1.0
5098963,1,F03-4,0.0,2019-08-06 14:50:00,14.7,2.0
5098964,1,F03-4,0.0,2019-08-06 14:55:00,14.7,2.0
5098965,1,F03-4,0.0,2019-08-06 15:00:00,15.0,1.0
5098966,1,F03-4,0.0,2019-08-06 15:05:00,15.1,2.0
5099257,1,F03-4,0.0,2019-08-07 15:20:00,12.3,2.0
5099259,1,F03-4,0.0,2019-08-07 15:30:00,12.2,1.0
5099263,1,F03-4,0.0,2019-08-07 15:50:00,12.2,2.0
5099264,1,F03-4,0.0,2019-08-07 15:55:00,12.1,2.0
5099282,1,F03-4,0.0,2019-08-07 17:25:00,5.0,1.0
5100001,1,F03-4,1.0,2019-07-23 21:25:00,0.8,3.0
5102334,1,F03-4,1.0,2019-07-31 23:50:00,12.0,2.0
5102334,1,F03-4,1.0,2019-07-31 23:50:00,12.0,2.0
5102336,1,F03-4,1.0,2019-08-01 00:00:00,12.1,3.0
5102336,1,F03-4,1.0,2019-08-01 00:00:00,12.1,3.0
5102367,1,F03-4,1.0,2019-08-01 02:35:00,12.1,2.0
5102367,1,F03-4,1.0,2019-08-01 02:35:00,12.1,2.0
5102743,1,F03-4,1.0,2019-08-02 09:55:00,11.9,2.0
5102743,1,F03-4,1.0,2019-08-02 09:55:00,11.9,2.0
5102376,1,F03-4,1.0,2019-08-01 03:20:00,12.0,2.0
5102376,1,F03-4,1.0,2019-08-01 03:20:00,12.0,2.0
5102382,1,F03-4,1.0,2019-08-01 03:50:00,12.1,2.0
5102382,1,F03-4,1.0,2019-08-01 03:50:00,12.1,2.0
5102368,1,F03-4,1.0,2019-08-01 02:40:00,11.9,2.0
5102368,1,F03-4,1.0,2019-08-01 02:40:00,11.9,2.0
5102370,1,F03-4,1.0,2019-08-01 02:50:00,11.9,2.0
5102745,1,F03-4,1.0,2019-08-02 10:05:00,12.0,2.0
5102745,1,F03-4,1.0,2019-08-02 10:05:00,12.0,2.0
5102746,1,F03-4,1.0,2019-08-02 10:10:00,12.0,3.0
5102746,1,F03-4,1.0,2019-08-02 10:10:00,12.0,3.0
5102747,1,F03-4,1.0,2019-08-02 10:15:00,12.0,2.0
5102747,1,F03-4,1.0,2019-08-02 10:15:00,12.0,2.0
5102370,1,F03-4,1.0,2019-08-01 02:50:00,11.9,2.0
5102754,1,F03-4,1.0,2019-08-02 10:50:00,11.9,2.0
5102749,1,F03-4,1.0,2019-08-02 10:25:00,12.0,1.0
5102749,1,F03-4,1.0,2019-08-02 10:25:00,12.0,1.0
5102750,1,F03-4,1.0,2019-08-02 10:30:00,12.0,1.0
5102750,1,F03-4,1.0,2019-08-02 10:30:00,12.0,1.0
5102754,1,F03-4,1.0,2019-08-02 10:50:00,11.9,2.0
5102756,1,F03-4,1.0,2019-08-02 11:00:00,12.0,3.0
5102756,1,F03-4,1.0,2019-08-02 11:00:00,12.0,3.0
5103197,1,F03-4,1.0,2019-08-03 23:45:00,12.0,2.0
5103197,1,F03-4,1.0,2019-08-03 23:45:00,12.0,2.0
5105134,1,F03-4,2.0,2019-07-24 09:10:00,9.8,2.0
5105706,1,F03-4,2.0,2019-07-26 08:50:00,12.3,2.0
5105707,1,F03-4,2.0,2019-07-26 08:55:00,12.1,2.0
5105708,1,F03-4,2.0,2019-07-26 09:00:00,12.2,2.0
5108406,1,F03-4,2.0,2019-08-04 17:50:00,12.1,3.0
5108412,1,F03-4,2.0,2019-08-04 18:20:00,12.1,3.0
5108413,1,F03-4,2.0,2019-08-04 18:25:00,12.1,2.0
5108414,1,F03-4,2.0,2019-08-04 18:30:00,12.1,2.0
5108415,1,F03-4,2.0,2019-08-04 18:35:00,12.1,3.0
5108416,1,F03-4,2.0,2019-08-04 18:40:00,12.1,2.0
5108417,1,F03-4,2.0,2019-08-04 18:45:00,12.1,2.0
5108507,1,F03-4,2.0,2019-08-05 02:15:00,12.2,3.0
5102349,1,F03-4,1.0,2019-08-01 01:05:00,11.9,1.0
5102349,1,F03-4,1.0,2019-08-01 01:05:00,11.9,1.0
5109799,1,F03-4,3.0,2019-07-22 15:40:00,11.9,1.0
5102748,1,F03-4,1.0,2019-08-02 10:20:00,11.9,2.0
5102748,1,F03-4,1.0,2019-08-02 10:20:00,11.9,2.0
5110376,1,F03-4,3.0,2019-07-24 15:45:00,11.9,2.0
5110380,1,F03-4,3.0,2019-07-24 16:05:00,12.0,2.0
5110381,1,F03-4,3.0,2019-07-24 16:10:00,12.1,2.0
5110162,1,F03-4,3.0,2019-07-23 21:55:00,11.9,3.0
5110377,1,F03-4,3.0,2019-07-24 15:50:00,11.9,2.0
5098942,1,F03-4,0.0,2019-08-06 13:05:00,11.9,3.0
5098914,1,F03-4,0.0,2019-08-06 10:45:00,11.9,2.0
5110375,1,F03-4,3.0,2019-07-24 15:40:00,11.9,2.0
5098943,1,F03-4,0.0,2019-08-06 13:10:00,11.9,2.0
5110368,1,F03-4,3.0,2019-07-24 15:05:00,11.9,2.0
5117901,1,F03-4,4.0,2019-08-03 12:15:00,11.9,2.0
5110367,1,F03-4,3.0,2019-07-24 15:00:00,11.9,2.0
5110379,1,F03-4,3.0,2019-07-24 16:00:00,11.9,1.0
5115849,1,F03-4,4.0,2019-07-27 09:15:00,12.0,2.0
5117900,1,F03-4,4.0,2019-08-03 12:10:00,12.3,2.0
5110407,1,F03-4,3.0,2019-07-24 18:20:00,11.9,3.0
5117914,1,F03-4,4.0,2019-08-03 13:20:00,12.1,2.0
5117915,1,F03-4,4.0,2019-08-03 13:25:00,12.3,2.0
5117916,1,F03-4,4.0,2019-08-03 13:30:00,12.2,2.0
5117962,1,F03-4,4.0,2019-08-03 17:20:00,12.1,3.0
5118103,1,F03-4,4.0,2019-08-04 05:05:00,12.0,3.0
5110374,1,F03-4,3.0,2019-07-24 15:35:00,11.9,2.0
5118106,1,F03-4,4.0,2019-08-04 05:20:00,11.9,3.0
5128260,2,F03-4,6.0,2019-07-24 11:15:00,12.1,2.0
5128261,2,F03-4,6.0,2019-07-24 11:20:00,12.1,2.0
5128262,2,F03-4,6.0,2019-07-24 11:25:00,12.1,2.0
5128263,2,F03-4,6.0,2019-07-24 11:30:00,12.3,2.0
5128264,2,F03-4,6.0,2019-07-24 11:35:00,12.2,1.0
5128265,2,F03-4,6.0,2019-07-24 11:40:00,12.2,1.0
5128267,2,F03-4,6.0,2019-07-24 11:50:00,12.3,1.0
5128268,2,F03-4,6.0,2019-07-24 11:55:00,12.3,1.0
5128269,2,F03-4,6.0,2019-07-24 12:00:00,12.3,1.0
5128272,2,F03-4,6.0,2019-07-24 12:15:00,12.3,1.0
5128273,2,F03-4,6.0,2019-07-24 12:20:00,12.1,2.0
5128274,2,F03-4,6.0,2019-07-24 12:25:00,12.2,1.0
5136825,2,F03-4,7.0,2019-08-03 04:20:00,11.9,3.0
5128727,2,F03-4,6.0,2019-07-26 02:10:00,11.8,3.0
5128730,2,F03-4,6.0,2019-07-26 02:25:00,12.1,3.0
5128731,2,F03-4,6.0,2019-07-26 02:30:00,12.1,2.0
5128732,2,F03-4,6.0,2019-07-26 02:35:00,12.3,3.0
5128748,2,F03-4,6.0,2019-07-26 03:55:00,12.2,2.0
5128761,2,F03-4,6.0,2019-07-26 05:00:00,12.3,2.0
5128766,2,F03-4,6.0,2019-07-26 05:25:00,12.2,2.0
5128767,2,F03-4,6.0,2019-07-26 05:30:00,12.1,1.0
5128768,2,F03-4,6.0,2019-07-26 05:35:00,12.2,1.0
5128769,2,F03-4,6.0,2019-07-26 05:40:00,12.2,2.0
5128770,2,F03-4,6.0,2019-07-26 05:45:00,12.2,2.0
5128771,2,F03-4,6.0,2019-07-26 05:50:00,12.1,2.0
5128776,2,F03-4,6.0,2019-07-26 06:15:00,12.0,0.0
5128772,2,F03-4,6.0,2019-07-26 05:55:00,12.0,2.0
5128775,2,F03-4,6.0,2019-07-26 06:10:00,12.0,2.0
5130526,2,F03-4,6.0,2019-08-01 08:05:00,12.0,3.0
5136826,2,F03-4,7.0,2019-08-03 04:25:00,11.9,2.0
5129026,2,F03-4,6.0,2019-07-27 03:05:00,12.1,3.0
5129084,2,F03-4,6.0,2019-07-27 07:55:00,12.3,3.0
5129085,2,F03-4,6.0,2019-07-27 08:00:00,12.3,3.0
5129086,2,F03-4,6.0,2019-07-27 08:05:00,12.1,2.0
5129112,2,F03-4,6.0,2019-07-27 10:15:00,12.0,2.0
5129088,2,F03-4,6.0,2019-07-27 08:15:00,12.1,3.0
5128779,2,F03-4,6.0,2019-07-26 06:30:00,12.0,1.0
5136796,2,F03-4,7.0,2019-08-03 01:55:00,12.0,2.0
5129091,2,F03-4,6.0,2019-07-27 08:30:00,12.1,2.0
5136793,2,F03-4,7.0,2019-08-03 01:40:00,12.0,2.0
5129093,2,F03-4,6.0,2019-07-27 08:40:00,12.1,2.0
5129114,2,F03-4,6.0,2019-07-27 10:25:00,12.0,2.0
5136828,2,F03-4,7.0,2019-08-03 04:35:00,11.9,3.0
5136794,2,F03-4,7.0,2019-08-03 01:45:00,12.0,2.0
5129097,2,F03-4,6.0,2019-07-27 09:00:00,12.1,2.0
5136795,2,F03-4,7.0,2019-08-03 01:50:00,12.0,1.0
5129100,2,F03-4,6.0,2019-07-27 09:15:00,12.2,2.0
5137128,2,F03-4,7.0,2019-08-04 05:35:00,11.9,1.0
5129102,2,F03-4,6.0,2019-07-27 09:25:00,12.1,2.0
5129103,2,F03-4,6.0,2019-07-27 09:30:00,12.1,1.0
5129106,2,F03-4,6.0,2019-07-27 09:45:00,12.2,3.0
5129107,2,F03-4,6.0,2019-07-27 09:50:00,12.3,2.0
5129109,2,F03-4,6.0,2019-07-27 10:00:00,12.1,2.0
5129110,2,F03-4,6.0,2019-07-27 10:05:00,12.3,3.0
5129111,2,F03-4,6.0,2019-07-27 10:10:00,12.1,2.0
5136797,2,F03-4,7.0,2019-08-03 02:00:00,12.0,2.0
5129094,2,F03-4,6.0,2019-07-27 08:45:00,12.0,2.0
5129099,2,F03-4,6.0,2019-07-27 09:10:00,12.0,3.0
5129115,2,F03-4,6.0,2019-07-27 10:30:00,12.3,2.0
