timeid,fig_dataset,fig_no,rpm_percentage,me_sfoc
5115327,4,F01-1,0.0,0.0
5115328,4,F01-1,0.0,0.0
5115329,4,F01-1,0.0,0.0
5115330,4,F01-1,0.0,0.0
5115331,4,F01-1,0.0,0.0
5115332,4,F01-1,0.0,0.0
5115333,4,F01-1,0.0,0.0
5115334,4,F01-1,0.0,0.0
5115335,4,F01-1,0.0,0.0
5115336,4,F01-1,0.0,0.0
5115337,4,F01-1,0.0,0.0
5115338,4,F01-1,0.0,0.0
5115339,4,F01-1,0.0,0.0
5115340,4,F01-1,0.0,0.0
5115341,4,F01-1,0.0,0.0
5115342,4,F01-1,0.0,0.0
5115343,4,F01-1,0.0,0.0
5115344,4,F01-1,0.0,0.0
5115345,4,F01-1,0.0,0.0
5115346,4,F01-1,0.0,0.0
5115347,4,F01-1,0.0,0.0
5115348,4,F01-1,0.0,0.0
5115349,4,F01-1,0.0,0.0
5115350,4,F01-1,0.0,0.0
5115351,4,F01-1,0.0,0.0
5115352,4,F01-1,0.0,0.0
5115353,4,F01-1,0.0,0.0
5115354,4,F01-1,0.0,0.0
5115355,4,F01-1,0.0,0.0
5115356,4,F01-1,0.0,0.0
5115357,4,F01-1,0.0,0.0
5115358,4,F01-1,0.0,0.0
5115359,4,F01-1,0.0,0.0
5115360,4,F01-1,0.0,0.0
5115361,4,F01-1,0.0,0.0
5115362,4,F01-1,0.0,0.0
5115363,4,F01-1,0.0,0.0
5115364,4,F01-1,0.0,0.0
5115365,4,F01-1,0.0,0.0
5115366,4,F01-1,0.0,0.0
5115367,4,F01-1,0.0,0.0
5115368,4,F01-1,0.0,0.0
5115369,4,F01-1,0.0,0.0
5115370,4,F01-1,0.0,0.0
5115371,4,F01-1,0.0,0.0
5115372,4,F01-1,0.0,0.0
5115373,4,F01-1,0.0,0.0
5115374,4,F01-1,0.0,0.0
5115375,4,F01-1,0.0,0.0
5115376,4,F01-1,0.0,0.0
5115377,4,F01-1,0.0,0.0
5115378,4,F01-1,0.0,0.0
5115379,4,F01-1,0.0,0.0
5115380,4,F01-1,0.0,0.0
5115381,4,F01-1,0.0,0.0
5115382,4,F01-1,0.0,0.0
5115383,4,F01-1,0.0,0.0
5115384,4,F01-1,0.0,0.0
5115385,4,F01-1,0.0,0.0
5115386,4,F01-1,0.0,0.0
5115387,4,F01-1,0.0,0.0
5115388,4,F01-1,0.0,0.0
5115389,4,F01-1,0.0,0.0
5115390,4,F01-1,0.0,0.0
5115391,4,F01-1,0.0,0.0
5115392,4,F01-1,0.0,0.0
5115393,4,F01-1,0.0,0.0
5115394,4,F01-1,0.0,0.0
5115395,4,F01-1,0.0,0.0
5115396,4,F01-1,0.0,0.0
5115397,4,F01-1,0.0,0.0
5115398,4,F01-1,0.0,0.0
5115399,4,F01-1,0.0,0.0
5115400,4,F01-1,0.0,0.0
5115401,4,F01-1,0.0,0.0
5115402,4,F01-1,0.0,0.0
5115403,4,F01-1,0.0,0.0
5115404,4,F01-1,0.0,0.0
5115405,4,F01-1,0.0,0.0
5115406,4,F01-1,0.0,0.0
5115407,4,F01-1,0.0,0.0
5115408,4,F01-1,0.0,0.0
5115409,4,F01-1,0.0,0.0
5115410,4,F01-1,0.0,0.0
5115411,4,F01-1,0.0,0.0
5115412,4,F01-1,0.0,0.0
5115413,4,F01-1,0.0,0.0
5115414,4,F01-1,0.0,0.0
5115415,4,F01-1,0.0,0.0
5115416,4,F01-1,0.0,0.0
5115417,4,F01-1,0.0,0.0
5115418,4,F01-1,0.0,0.0
5115419,4,F01-1,0.0,0.0
5115420,4,F01-1,0.0,0.0
5115421,4,F01-1,0.0,0.0
5115422,4,F01-1,0.0,0.0
5115423,4,F01-1,0.0,0.0
5115424,4,F01-1,0.0,0.0
5115425,4,F01-1,0.0,0.0
5115426,4,F01-1,0.0,0.0
5115427,4,F01-1,0.0,0.0
5115428,4,F01-1,0.0,0.0
5115429,4,F01-1,0.0,0.0
5115430,4,F01-1,0.0,0.0
5115431,4,F01-1,0.0,0.0
5115432,4,F01-1,0.0,0.0
5115433,4,F01-1,0.0,0.0
5115434,4,F01-1,0.0,0.0
5115435,4,F01-1,0.0,0.0
5115436,4,F01-1,0.0,0.0
5115437,4,F01-1,0.0,0.0
5115438,4,F01-1,0.0,0.0
5115439,4,F01-1,0.0,0.0
5115440,4,F01-1,0.0,0.0
5115441,4,F01-1,0.0,0.0
5115442,4,F01-1,0.0,0.0
5115443,4,F01-1,0.0,0.0
5115444,4,F01-1,0.0,0.0
5115445,4,F01-1,0.0,0.0
5115446,4,F01-1,0.0,0.0
5115447,4,F01-1,0.0,0.0
5115448,4,F01-1,0.0,0.0
5115449,4,F01-1,0.0,0.0
5115450,4,F01-1,0.0,0.0
5115451,4,F01-1,0.0,0.0
5115452,4,F01-1,0.0,0.0
5115453,4,F01-1,0.0,0.0
5115454,4,F01-1,0.0,0.0
5115455,4,F01-1,0.0,0.0
5115456,4,F01-1,0.0,0.0
5115457,4,F01-1,0.0,0.0
5115458,4,F01-1,0.0,0.0
5115459,4,F01-1,0.0,0.0
5115460,4,F01-1,0.0,0.0
5115461,4,F01-1,0.0,0.0
5115462,4,F01-1,0.0,0.0
5115463,4,F01-1,0.0,0.0
5115464,4,F01-1,0.0,0.0
5115465,4,F01-1,0.0,0.0
5115466,4,F01-1,0.0,0.0
5115467,4,F01-1,0.0,0.0
5115468,4,F01-1,0.0,0.0
5115469,4,F01-1,0.0,0.0
5115470,4,F01-1,0.0,0.0
5115471,4,F01-1,0.0,0.0
5115472,4,F01-1,0.0,0.0
5115473,4,F01-1,0.0,0.0
5115474,4,F01-1,0.0,0.0
5115475,4,F01-1,0.0,0.0
5115476,4,F01-1,0.0,0.0
5115477,4,F01-1,0.0,0.0
5115478,4,F01-1,0.0,0.0
5115479,4,F01-1,0.0,0.0
5115480,4,F01-1,0.0,0.0
5115481,4,F01-1,0.0,0.0
5115482,4,F01-1,0.0,0.0
5115483,4,F01-1,0.0,0.0
5115484,4,F01-1,0.0,0.0
5115485,4,F01-1,0.0,0.0
5115486,4,F01-1,0.0,0.0
5115487,4,F01-1,0.0,0.0
5115488,4,F01-1,0.0,0.0
5115489,4,F01-1,0.0,0.0
5115490,4,F01-1,0.0,0.0
5115491,4,F01-1,0.0,0.0
5115492,4,F01-1,0.0,0.0
5115493,4,F01-1,0.0,0.0
5115494,4,F01-1,0.0,0.0
5115495,4,F01-1,0.0,0.0
5115496,4,F01-1,0.0,0.0
5115497,4,F01-1,0.0,0.0
5115498,4,F01-1,0.0,0.0
5115499,4,F01-1,0.0,0.0
5115500,4,F01-1,0.0,0.0
5115501,4,F01-1,0.0,0.0
5115502,4,F01-1,0.0,0.0
5115503,4,F01-1,0.0,0.0
5115504,4,F01-1,0.0,0.0
5115505,4,F01-1,0.0,0.0
5115506,4,F01-1,0.0,0.0
5115507,4,F01-1,0.0,0.0
5115508,4,F01-1,0.0,0.0
5115509,4,F01-1,0.0,0.0
5115510,4,F01-1,0.0,0.0
5115511,4,F01-1,0.0,0.0
5115512,4,F01-1,0.0,0.0
5115513,4,F01-1,0.0,0.0
5115514,4,F01-1,0.0,0.0
5115515,4,F01-1,0.0,0.0
5115516,4,F01-1,0.0,0.0
5115517,4,F01-1,0.0,0.0
5115518,4,F01-1,0.0,0.0
5115519,4,F01-1,0.0,0.0
5115520,4,F01-1,0.0,0.0
5115521,4,F01-1,0.0,0.0
5115522,4,F01-1,0.0,0.0
5115523,4,F01-1,0.0,0.0
5115524,4,F01-1,0.0,0.0
5115525,4,F01-1,0.0,0.0
5115526,4,F01-1,0.0,0.0
5115527,4,F01-1,0.0,0.0
5115528,4,F01-1,0.0,0.0
5115529,4,F01-1,0.0,0.0
5115530,4,F01-1,0.0,0.0
5115531,4,F01-1,0.0,0.0
5115532,4,F01-1,0.0,0.0
5115533,4,F01-1,0.0,0.0
5115534,4,F01-1,0.0,0.0
5115535,4,F01-1,0.0,0.0
5115536,4,F01-1,0.0,0.0
5115537,4,F01-1,0.0,0.0
5115538,4,F01-1,0.0,0.0
5115539,4,F01-1,0.0,0.0
5115540,4,F01-1,0.0,0.0
5115541,4,F01-1,0.0,0.0
5115542,4,F01-1,0.0,0.0
5115543,4,F01-1,0.0,0.0
5115544,4,F01-1,0.0,0.0
5115545,4,F01-1,0.0,0.0
5115546,4,F01-1,0.0,0.0
5115547,4,F01-1,0.0,0.0
5115548,4,F01-1,0.0,0.0
5115549,4,F01-1,0.0,0.0
5115550,4,F01-1,0.0,0.0
5115551,4,F01-1,0.0,0.0
5115552,4,F01-1,0.0,0.0
5115553,4,F01-1,0.0,0.0
5115554,4,F01-1,0.0,0.0
5115555,4,F01-1,0.0,0.0
5115556,4,F01-1,0.0,0.0
5115557,4,F01-1,0.0,0.0
5115558,4,F01-1,0.0,0.0
5115559,4,F01-1,0.0,0.0
5115560,4,F01-1,0.0,0.0
5115561,4,F01-1,0.0,0.0
5115562,4,F01-1,0.0,0.0
5115563,4,F01-1,0.0,0.0
5115564,4,F01-1,0.0,0.0
5115565,4,F01-1,0.0,0.0
5115566,4,F01-1,0.0,0.0
5115567,4,F01-1,0.0,0.0
5115568,4,F01-1,0.0,0.0
5115569,4,F01-1,0.0,0.0
5115570,4,F01-1,0.0,0.0
5115571,4,F01-1,0.0,0.0
5115572,4,F01-1,0.0,0.0
5115573,4,F01-1,0.0,0.0
5115574,4,F01-1,0.0,0.0
5115575,4,F01-1,0.0,0.0
5115576,4,F01-1,0.0,0.0
5115577,4,F01-1,0.0,0.0
5115578,4,F01-1,0.0,0.0
5115579,4,F01-1,0.0,0.0
5115580,4,F01-1,0.0,0.0
5115581,4,F01-1,0.0,0.0
5115582,4,F01-1,0.0,0.0
5115583,4,F01-1,0.0,0.0
5115584,4,F01-1,0.0,0.0
5115585,4,F01-1,0.0,0.0
5115586,4,F01-1,0.0,0.0
5115587,4,F01-1,0.0,0.0
5115588,4,F01-1,0.0,0.0
5115589,4,F01-1,0.0,0.0
5115590,4,F01-1,0.0,0.0
5115591,4,F01-1,0.0,0.0
5115592,4,F01-1,0.0,0.0
5115593,4,F01-1,0.0,0.0
5115594,4,F01-1,0.0,0.0
5115595,4,F01-1,0.0,0.0
5115596,4,F01-1,0.0,0.0
5115597,4,F01-1,0.0,0.0
5115598,4,F01-1,0.0,0.0
5115599,4,F01-1,0.0,0.0
5115600,4,F01-1,0.0,0.0
5115601,4,F01-1,0.0,0.0
5115602,4,F01-1,0.0,0.0
5115603,4,F01-1,0.0,0.0
5115604,4,F01-1,0.0,0.0
5115605,4,F01-1,0.0,0.0
5115606,4,F01-1,0.0,0.0
5115607,4,F01-1,0.0,0.0
5115608,4,F01-1,0.0,0.0
5115609,4,F01-1,0.0,0.0
5115610,4,F01-1,0.0,0.0
5115611,4,F01-1,0.0,0.0
5115612,4,F01-1,0.0,0.0
5115613,4,F01-1,0.0,0.0
5115614,4,F01-1,0.0,0.0
5115615,4,F01-1,0.0,0.0
5115616,4,F01-1,0.0,0.0
5115617,4,F01-1,0.0,0.0
5115618,4,F01-1,0.0,0.0
5115619,4,F01-1,0.0,0.0
5115620,4,F01-1,0.0,0.0
5115621,4,F01-1,0.0,0.0
5115622,4,F01-1,0.0,0.0
5115623,4,F01-1,0.0,0.0
5115624,4,F01-1,0.0,0.0
5115625,4,F01-1,0.0,0.0
5115626,4,F01-1,0.0,0.0
5115627,4,F01-1,0.0,0.0
5115628,4,F01-1,0.0,0.0
5115629,4,F01-1,0.0,0.0
5115630,4,F01-1,0.0,0.0
5115631,4,F01-1,0.0,0.0
5115632,4,F01-1,0.0,0.0
5115633,4,F01-1,0.0,0.0
5115634,4,F01-1,0.0,0.0
5115635,4,F01-1,0.0,0.0
5115636,4,F01-1,0.0,0.0
5115637,4,F01-1,0.0,0.0
5115638,4,F01-1,0.0,0.0
5115639,4,F01-1,0.0,0.0
5115640,4,F01-1,0.0,0.0
5115641,4,F01-1,0.0,0.0
5115642,4,F01-1,0.0,0.0
5115643,4,F01-1,0.0,0.0
5115644,4,F01-1,0.0,0.0
5115645,4,F01-1,0.0,0.0
5115646,4,F01-1,0.0,0.0
5115647,4,F01-1,0.0,0.0
5115648,4,F01-1,0.0,0.0
5115649,4,F01-1,0.0,0.0
5115650,4,F01-1,0.0,0.0
5115651,4,F01-1,0.0,0.0
5115652,4,F01-1,0.0,0.0
5115653,4,F01-1,0.0,0.0
5115654,4,F01-1,0.0,0.0
5115655,4,F01-1,0.0,0.0
5115656,4,F01-1,0.0,0.0
5115657,4,F01-1,0.0,0.0
5115658,4,F01-1,0.0,0.0
5115659,4,F01-1,0.0,0.0
5115660,4,F01-1,0.0,0.0
5115661,4,F01-1,0.0,0.0
5115662,4,F01-1,0.0,0.0
5115663,4,F01-1,0.0,0.0
5115664,4,F01-1,0.0,0.0
5115665,4,F01-1,0.0,0.0
5115666,4,F01-1,0.0,0.0
5115667,4,F01-1,0.0,0.0
5115668,4,F01-1,0.0,0.0
5115669,4,F01-1,0.0,0.0
5115670,4,F01-1,0.0,0.0
5115671,4,F01-1,0.0,0.0
5115672,4,F01-1,0.0,0.0
5115673,4,F01-1,0.0,0.0
5115674,4,F01-1,0.0,0.0
5115675,4,F01-1,0.0,0.0
5115676,4,F01-1,0.0,0.0
5115677,4,F01-1,0.0,0.0
5115678,4,F01-1,0.0,0.0
5115679,4,F01-1,0.0,0.0
5115680,4,F01-1,0.0,0.0
5115681,4,F01-1,0.0,0.0
5115682,4,F01-1,0.0,0.0
5115683,4,F01-1,0.0,0.0
5115684,4,F01-1,0.0,0.0
5115685,4,F01-1,0.0,0.0
5115686,4,F01-1,0.0,0.0
5115687,4,F01-1,0.0,0.0
5115688,4,F01-1,0.0,0.0
5115689,4,F01-1,0.0,0.0
5115690,4,F01-1,0.0,0.0
5115691,4,F01-1,0.0,0.0
5115692,4,F01-1,0.0,0.0
5115693,4,F01-1,0.0,0.0
5115694,4,F01-1,0.0,0.0
5115695,4,F01-1,0.0,0.0
5115696,4,F01-1,0.0,0.0
5115697,4,F01-1,0.0,0.0
5115698,4,F01-1,0.0,0.0
5115699,4,F01-1,0.0,0.0
5115700,4,F01-1,0.0,0.0
5115701,4,F01-1,0.0,0.0
5115702,4,F01-1,0.0,0.0
5115703,4,F01-1,0.0,0.0
5115704,4,F01-1,0.0,0.0
5115705,4,F01-1,0.0,0.0
5115706,4,F01-1,0.0,0.0
5115707,4,F01-1,0.0,0.0
5115708,4,F01-1,0.0,0.0
5115709,4,F01-1,0.0,0.0
5115710,4,F01-1,0.0,0.0
5115711,4,F01-1,0.0,0.0
5115712,4,F01-1,0.0,0.0
5115713,4,F01-1,0.0,0.0
5115714,4,F01-1,0.0,0.0
5115715,4,F01-1,0.0,0.0
5115716,4,F01-1,0.0,0.0
5115717,4,F01-1,0.0,0.0
5115718,4,F01-1,0.0,0.0
5115719,4,F01-1,0.0,0.0
5115720,4,F01-1,0.07,1322.52
5115721,4,F01-1,0.0,0.0
5115722,4,F01-1,0.0,0.0
5115723,4,F01-1,0.0,0.0
5115724,4,F01-1,0.0,0.0
5115725,4,F01-1,0.0,0.0
5115726,4,F01-1,0.0,0.0
5115727,4,F01-1,0.0,0.0
5115728,4,F01-1,0.0,0.0
5115729,4,F01-1,0.0,0.0
5115730,4,F01-1,0.0,0.0
5115731,4,F01-1,0.0,0.0
5115732,4,F01-1,0.4,347.43
5115733,4,F01-1,0.25,389.89
5115734,4,F01-1,0.47,293.72
5115735,4,F01-1,0.63,212.98
5115736,4,F01-1,0.63,208.72
5115737,4,F01-1,0.63,206.59
5115738,4,F01-1,0.63,207.33
5115739,4,F01-1,0.66,223.09
5115740,4,F01-1,0.76,242.61
5115741,4,F01-1,0.77,214.51
5115742,4,F01-1,0.77,206.06
5115743,4,F01-1,0.77,202.68
5115744,4,F01-1,0.77,202.66
5115745,4,F01-1,0.77,202.62
5115746,4,F01-1,0.77,204.04
5115747,4,F01-1,0.77,203.13
5115748,4,F01-1,0.77,203.41
5115749,4,F01-1,0.77,202.92
5115750,4,F01-1,0.77,201.93
5115751,4,F01-1,0.77,202.88
5115752,4,F01-1,0.77,201.79
5115753,4,F01-1,0.77,201.82
5115754,4,F01-1,0.77,202.64
5115755,4,F01-1,0.77,202.33
5115756,4,F01-1,0.77,202.49
5115757,4,F01-1,0.77,202.61
5115758,4,F01-1,0.77,202.24
5115759,4,F01-1,0.77,201.97
5115760,4,F01-1,0.77,202.09
5115761,4,F01-1,0.77,202.65
5115762,4,F01-1,0.77,202.95
5115763,4,F01-1,0.77,203.69
5115764,4,F01-1,0.77,203.11
5115765,4,F01-1,0.77,203.53
5115766,4,F01-1,0.77,203.1
5115767,4,F01-1,0.77,253.72
5115768,4,F01-1,0.77,206.4
5115769,4,F01-1,0.77,214.49
5115770,4,F01-1,0.77,202.97
5115771,4,F01-1,0.77,202.97
5115772,4,F01-1,0.77,202.36
5115773,4,F01-1,0.77,202.6
5115774,4,F01-1,0.77,202.59
5115775,4,F01-1,0.77,202.32
5115776,4,F01-1,0.77,202.66
5115777,4,F01-1,0.77,203.57
5115778,4,F01-1,0.77,203.23
5115779,4,F01-1,0.77,202.34
5115780,4,F01-1,0.77,203.59
5115781,4,F01-1,0.77,202.11
5115782,4,F01-1,0.77,201.59
5115783,4,F01-1,0.77,202.25
5115784,4,F01-1,0.77,203.11
5115785,4,F01-1,0.77,202.8
5115786,4,F01-1,0.77,201.95
5115787,4,F01-1,0.77,201.9
5115788,4,F01-1,0.77,203.61
5115789,4,F01-1,0.77,202.22
5115790,4,F01-1,0.77,202.6
5115791,4,F01-1,0.77,202.97
5115792,4,F01-1,0.77,203.56
5115793,4,F01-1,0.77,202.7
5115794,4,F01-1,0.77,258.37
5115795,4,F01-1,0.77,201.9
5115796,4,F01-1,0.77,218.19
5115797,4,F01-1,0.77,202.76
5115798,4,F01-1,0.77,202.03
5115799,4,F01-1,0.77,203.21
5115800,4,F01-1,0.77,202.78
5115801,4,F01-1,0.77,203.66
5115802,4,F01-1,0.77,202.76
5115803,4,F01-1,0.77,203.44
5115804,4,F01-1,0.77,202.85
5115805,4,F01-1,0.77,202.81
5115806,4,F01-1,0.77,202.72
5115807,4,F01-1,0.77,202.99
5115808,4,F01-1,0.77,203.85
5115809,4,F01-1,0.77,202.14
5115810,4,F01-1,0.77,202.96
5115811,4,F01-1,0.77,201.75
5115812,4,F01-1,0.77,203.23
5115813,4,F01-1,0.77,203.12
5115814,4,F01-1,0.77,202.89
5115815,4,F01-1,0.77,201.69
5115816,4,F01-1,0.77,204.06
5115817,4,F01-1,0.77,202.2
5115818,4,F01-1,0.77,202.69
5115819,4,F01-1,0.77,202.2
5115820,4,F01-1,0.77,202.84
5115821,4,F01-1,0.77,251.25
5115822,4,F01-1,0.77,204.67
5115823,4,F01-1,0.77,217.74
5115824,4,F01-1,0.77,203.39
5115825,4,F01-1,0.77,202.04
5115826,4,F01-1,0.77,202.21
5115827,4,F01-1,0.77,202.71
5115828,4,F01-1,0.77,202.43
5115829,4,F01-1,0.77,203.57
5115830,4,F01-1,0.77,203.51
5115831,4,F01-1,0.77,203.42
5115832,4,F01-1,0.77,203.15
5115833,4,F01-1,0.76,202.49
5115834,4,F01-1,0.77,202.37
5115835,4,F01-1,0.77,202.26
5115836,4,F01-1,0.77,202.47
5115837,4,F01-1,0.77,202.26
5115838,4,F01-1,0.77,202.3
5115839,4,F01-1,0.77,202.8
5115840,4,F01-1,0.77,201.74
5115841,4,F01-1,0.77,202.8
5115842,4,F01-1,0.77,203.26
5115843,4,F01-1,0.77,202.7
5115844,4,F01-1,0.77,203.24
5115845,4,F01-1,0.77,202.78
5115846,4,F01-1,0.77,202.87
5115847,4,F01-1,0.77,202.53
5115848,4,F01-1,0.77,223.38
5115849,4,F01-1,0.77,234.89
5115850,4,F01-1,0.77,217.51
5115851,4,F01-1,0.77,203.89
5115852,4,F01-1,0.77,202.41
5115853,4,F01-1,0.77,201.85
5115854,4,F01-1,0.77,202.94
5115855,4,F01-1,0.77,202.32
5115856,4,F01-1,0.77,201.9
5115857,4,F01-1,0.77,203.09
5115858,4,F01-1,0.77,202.04
5115859,4,F01-1,0.77,201.93
5115860,4,F01-1,0.77,201.97
5115861,4,F01-1,0.77,202.87
5115862,4,F01-1,0.77,202.21
5115863,4,F01-1,0.77,201.22
5115864,4,F01-1,0.77,203.72
5115865,4,F01-1,0.77,202.4
5115866,4,F01-1,0.77,202.51
5115867,4,F01-1,0.77,202.34
5115868,4,F01-1,0.77,202.39
5115869,4,F01-1,0.77,203.07
5115870,4,F01-1,0.77,202.3
5115871,4,F01-1,0.77,202.98
5115872,4,F01-1,0.77,202.51
5115873,4,F01-1,0.77,201.95
5115874,4,F01-1,0.77,202.35
5115875,4,F01-1,0.77,201.85
5115876,4,F01-1,0.77,254.11
5115877,4,F01-1,0.77,208.81
5115878,4,F01-1,0.77,214.45
5115879,4,F01-1,0.77,202.81
5115880,4,F01-1,0.77,201.46
5115881,4,F01-1,0.77,202.59
5115882,4,F01-1,0.77,201.55
5115883,4,F01-1,0.77,202.69
5115884,4,F01-1,0.77,202.72
5115885,4,F01-1,0.77,202.5
5115886,4,F01-1,0.77,201.48
5115887,4,F01-1,0.77,201.89
5115888,4,F01-1,0.77,202.34
5115889,4,F01-1,0.77,202.33
5115890,4,F01-1,0.77,202.85
5115891,4,F01-1,0.77,200.72
5115892,4,F01-1,0.77,202.33
5115893,4,F01-1,0.77,202.29
5115894,4,F01-1,0.77,201.77
5115895,4,F01-1,0.77,202.64
5115896,4,F01-1,0.77,202.3
5115897,4,F01-1,0.77,201.83
5115898,4,F01-1,0.77,202.43
5115899,4,F01-1,0.77,201.22
5115900,4,F01-1,0.77,202.06
5115901,4,F01-1,0.77,202.11
5115902,4,F01-1,0.77,201.63
5115903,4,F01-1,0.77,253.25
5115904,4,F01-1,0.77,202.04
5115905,4,F01-1,0.77,217.7
5115906,4,F01-1,0.77,201.7
5115907,4,F01-1,0.77,202.48
5115908,4,F01-1,0.77,202.57
5115909,4,F01-1,0.77,203.16
5115910,4,F01-1,0.77,202.4
5115911,4,F01-1,0.77,201.82
5115912,4,F01-1,0.77,201.86
5115913,4,F01-1,0.77,202.02
5115914,4,F01-1,0.77,202.49
5115915,4,F01-1,0.77,200.75
5115916,4,F01-1,0.76,202.48
5115917,4,F01-1,0.76,203.88
5115918,4,F01-1,0.77,203.18
5115919,4,F01-1,0.77,203.68
5115920,4,F01-1,0.77,202.11
5115921,4,F01-1,0.77,202.13
5115922,4,F01-1,0.77,203.48
5115923,4,F01-1,0.77,202.68
5115924,4,F01-1,0.77,202.53
5115925,4,F01-1,0.77,202.92
5115926,4,F01-1,0.77,202.37
5115927,4,F01-1,0.77,203.17
5115928,4,F01-1,0.77,202.25
5115929,4,F01-1,0.77,201.86
5115930,4,F01-1,0.77,254.75
5115931,4,F01-1,0.77,204.84
5115932,4,F01-1,0.77,218.38
5115933,4,F01-1,0.77,202.78
5115934,4,F01-1,0.77,202.74
5115935,4,F01-1,0.77,203.0
5115936,4,F01-1,0.77,201.42
5115937,4,F01-1,0.77,202.9
5115938,4,F01-1,0.77,202.89
5115939,4,F01-1,0.77,202.39
5115940,4,F01-1,0.77,202.68
5115941,4,F01-1,0.77,203.69
5115942,4,F01-1,0.77,202.76
5115943,4,F01-1,0.77,202.74
5115944,4,F01-1,0.77,202.55
5115945,4,F01-1,0.77,203.68
5115946,4,F01-1,0.77,202.67
5115947,4,F01-1,0.76,202.45
5115948,4,F01-1,0.77,201.26
5115949,4,F01-1,0.77,202.43
5115950,4,F01-1,0.77,202.26
5115951,4,F01-1,0.77,201.37
5115952,4,F01-1,0.77,202.68
5115953,4,F01-1,0.77,202.96
5115954,4,F01-1,0.77,202.03
5115955,4,F01-1,0.77,202.52
5115956,4,F01-1,0.77,202.55
5115957,4,F01-1,0.77,225.01
5115958,4,F01-1,0.77,231.42
5115959,4,F01-1,0.77,218.48
5115960,4,F01-1,0.77,204.2
5115961,4,F01-1,0.77,202.75
5115962,4,F01-1,0.77,202.28
5115963,4,F01-1,0.77,203.01
5115964,4,F01-1,0.77,202.53
5115965,4,F01-1,0.76,203.33
5115966,4,F01-1,0.77,202.52
5115967,4,F01-1,0.77,202.18
5115968,4,F01-1,0.77,203.63
5115969,4,F01-1,0.77,202.0
5115970,4,F01-1,0.77,203.0
5115971,4,F01-1,0.77,202.64
5115972,4,F01-1,0.77,203.43
5115973,4,F01-1,0.77,202.03
5115974,4,F01-1,0.77,203.3
5115975,4,F01-1,0.77,203.52
5115976,4,F01-1,0.77,202.52
5115977,4,F01-1,0.77,203.75
5115978,4,F01-1,0.77,202.5
5115979,4,F01-1,0.77,203.19
5115980,4,F01-1,0.77,202.1
5115981,4,F01-1,0.77,202.61
5115982,4,F01-1,0.77,202.21
5115983,4,F01-1,0.77,202.35
5115984,4,F01-1,0.77,202.41
5115985,4,F01-1,0.77,254.59
5115986,4,F01-1,0.77,209.31
5115987,4,F01-1,0.77,212.15
5115988,4,F01-1,0.77,203.85
5115989,4,F01-1,0.77,203.05
5115990,4,F01-1,0.77,201.92
5115991,4,F01-1,0.77,203.67
5115992,4,F01-1,0.77,202.63
5115993,4,F01-1,0.77,204.37
5115994,4,F01-1,0.77,202.86
5115995,4,F01-1,0.77,203.58
5115996,4,F01-1,0.77,203.12
5115997,4,F01-1,0.77,203.4
5115998,4,F01-1,0.77,202.82
5115999,4,F01-1,0.77,203.2
5116000,4,F01-1,0.77,203.85
5116001,4,F01-1,0.77,203.21
5116002,4,F01-1,0.77,203.36
5116003,4,F01-1,0.76,203.42
5116004,4,F01-1,0.77,204.03
5116005,4,F01-1,0.77,202.5
5116006,4,F01-1,0.77,202.86
5116007,4,F01-1,0.77,203.28
5116008,4,F01-1,0.77,202.07
5116009,4,F01-1,0.77,202.87
5116010,4,F01-1,0.77,202.11
5116011,4,F01-1,0.77,203.3
5116012,4,F01-1,0.77,257.25
5116013,4,F01-1,0.77,203.26
5116014,4,F01-1,0.77,219.12
5116015,4,F01-1,0.77,203.57
5116016,4,F01-1,0.77,203.29
5116017,4,F01-1,0.77,203.04
5116018,4,F01-1,0.77,203.56
5116019,4,F01-1,0.77,203.38
5116020,4,F01-1,0.77,202.55
5116021,4,F01-1,0.77,202.47
5116022,4,F01-1,0.77,201.13
5116023,4,F01-1,0.77,202.28
5116024,4,F01-1,0.77,203.14
5116025,4,F01-1,0.77,202.63
5116026,4,F01-1,0.77,202.88
5116027,4,F01-1,0.77,201.94
5116028,4,F01-1,0.77,203.27
5116029,4,F01-1,0.77,203.01
5116030,4,F01-1,0.77,202.09
5116031,4,F01-1,0.77,202.82
5116032,4,F01-1,0.77,202.71
5116033,4,F01-1,0.77,202.95
5116035,4,F01-1,0.77,203.09
5116036,4,F01-1,0.77,202.21
5116037,4,F01-1,0.77,203.26
5116038,4,F01-1,0.77,203.51
5116039,4,F01-1,0.77,250.81
5116040,4,F01-1,0.77,202.57
5116041,4,F01-1,0.77,217.84
5116042,4,F01-1,0.77,202.54
5116043,4,F01-1,0.77,203.87
5116044,4,F01-1,0.77,201.96
5116045,4,F01-1,0.77,201.39
5116046,4,F01-1,0.77,203.14
5116047,4,F01-1,0.77,202.83
5116048,4,F01-1,0.77,202.32
5116049,4,F01-1,0.77,201.56
5116050,4,F01-1,0.77,203.46
5116051,4,F01-1,0.77,202.82
5116052,4,F01-1,0.77,203.2
5116053,4,F01-1,0.77,202.77
5116054,4,F01-1,0.77,201.45
5116055,4,F01-1,0.77,202.71
5116056,4,F01-1,0.77,202.89
5116057,4,F01-1,0.77,202.86
5116058,4,F01-1,0.77,201.16
5116059,4,F01-1,0.77,201.88
5116060,4,F01-1,0.77,202.45
5116061,4,F01-1,0.77,202.52
5116062,4,F01-1,0.77,201.95
